text	problematic
&#8220;@Magssca: @Adrienne_Bailon bitch U TRIED IT . U deserved every foul word that came out Chris mouth &#128133;&#9749;&#65039; bye hoe&#8221;&#128514;&#128557;&#128514;	0
@Lissette__glz @joshmtz1199 you hoes ain't loyal &#128075;	0
#Shoutout to everybody that follow a nicca!!	0
"RT @UrbanEngIish: When your phone goes off in class and the teacher says ""turn that trash off"" but its a song from your mixtape = https://t&#8230;"	0
"4 old hoes, a ponk, and a dyke outchea having ""girl talk"""	1
@Fapplebee dude tell me why that's so true my mom has this friends from Texas trying to hype redskin football and shit	0
Sorry fo da rant. It make me mad and ashamed to be colored. I wish I be white so y'all would like me	1
auto tranny	0
#EarlyBird #early #morning #sunrise #dawn #bird #thebird #jerryreed @ Kansas City http://t.co/kuVq8UpwUw	0
RT @HoskinsTy96: @Vontey_isa_boss &#128514;&#128514;&#128514; ghetto ass mofos	0
"@The_Red_Sea @shetheTRUTHtho say that shit to my face ""Bruh"" you a bitch for gettin in a man u dont know business. Handle yo own shit"	1
me and peter have always been slaying these hoes http://t.co/jqmil7rJaT	0
"RT @dril: night time falls. im ""corie latin"" now. a man of intrigue. i place a bird feather into my glass of scotch and i never do posts ab&#8230;"	0
@Raul_leura @no_way_hoesaaay lmao that nigga was about to go Beethoven on that bitch &#128514;	0
@ZRexxx @SlowDollaz we take your bitch then recieve head from your mom	0
I am not your side bitch no more.	0
RT @PLANES_OVAlames: Stephen A. Smith Responds To People Calling Him An Uncle Tom/Sell-Out!&#128175; http://t.co/scC8STdMgU	0
@_elennamichelle nope not at all but I'm stuck in a house full of fucking niggers help me escape &#128553;	1
RT @KingLekan90210: I forgive all u hoes/girls	0
Tail light out not giving a fuck Rollin up on a bitch wit da head lights off	0
@InfidelAlie that should read suck on my bacon encrusted middle finger Muslim twats	1
Not one bitch is texting me right now. 3,000 followers, 22 inch rims, 60 inch tv and straight ass teeth but 0 text messages. Ima kill myself	0
RT @itsDeSha__: when you @ a bitch they never talking bout you all of a sudden &#128514;	0
"ray Allen like, ""MAN!! that's some goddamn motherfucking cunt ass bullshit!!!"" cus it is"	0
&#128539;&#128120; you've been a good as friend to me , glad I got your honkie ass. Let's fuck shit up this year	0
@JermsAllOver I can't be homeless in 2014.... but them bitches better not slip in 2015	0
"""@hornyjhb: Fuckin hot gym pussy http://t.co/ZVYmcXQuTA"" fuck yeah"	0
Y'all weird on here. Fake hoes for attention	0
RT @ItsDomanic_: @fabbymichelle @BrianLovesAss_ alright i'll meet you there &#128076; and im not a fag , in fact Brian don't give her shit	0
in order too want a real nigga , you gotta be a real bitch &#128175;&#128076;&#128079;	0
The heat will make you wanna put hands on a niggah &#128166;&#127386;&#128544;&#128072;	0
@CM_UTLR your man looks terrified in that picture. Do you beat him? Or just treat him like a regular bitch?	0
"On my own shit, jus turned 18 bitches on dat ""now you grown"" shit &#128527;"	0
My goal for soccer this year is to get a yellow card every game	0
RT @DurtMcHurtt: I just want to fuck bitches and listen to Conway Twitty.	0
"Once again...HELLO HARDIN COUNTY 
""@TheDrunkStory: ""Everyone knows a hoe named Ashley"" - HSN"""	0
RT @xofantasybby: A mexican bitch better win the crown! #NuestraBellezaLatina	0
RT @strapdafool: Naw deez ain't no 24s hoe u gota add 4 mo ...#str8up	0
Why niccas be hating tho lol .. Let me live homie	0
RT @tylerschuster88: How much coke did Charlie sheen do?.. Enough to kill two and a half men I guess	0
@JunDishes get a can of WASP SPRAY. it shoots out 20 feet and cheaper than bear spay or mace, works just as good	0
RT @inkoverhoes: Ugly bitches like to argue a lot.	0
"""Work"" - @tydollasign Gets me through those rough days hahaha #hoes"	0
Honkey ass bitch tryna tell me shit.	0
Rihanna must got the holy grail of pussy &#128514;	0
@CarelessOne92 he a real nigga tho, that bitch know her place	0
Like real shit dude da closest nicca I done seen to AI	0
"Get out granny long-johns rednecks..for your cold bones from very cold ""Polar Vortex, The Sequel""! DoG http://t.co/ZXuxFXPzI7"	0
&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/saWpjDtIGN	0
Rikanya &lt;&lt;&lt; &#128557; get this bitch out my DM	0
Fuck the rockets and everything they get with d Howard bitch ass. Signed bitter laker fan. Lol	0
RT @BigEl179: Luv riding the #MetroNorth with sour drunk #Yankees fans after a loss... #TooBad #MetsFan #QueensAllDay	0
So i bought condoms for my party at rite aid and the lady gave me a dirty look, just now i came back and bought trash bags #imagineherface	0
RT @OfficialKingDre: WTF did this bitch do? &#128514;&#128514; https://t.co/5BFuSp9bfn	0
@Selecta_kerry I seeing ppl saying running a train on a bird, and a parry is the same thing, but das not what I know..so looking for clarity	0
My True life episode comes on later on tonight at 8pm central time. True Life: I wanna be a tranny.	0
@JadeGreenleaf @DailySexSupply am i really a fag if I'm liking that video	0
RT @BeyondBanksy: #BreakingNews #streetart #graffiti #new #mural by duo EtamCru in #Rome #Italy #morning #breakfast #coffee #trash http://t&#8230;	0
@DanLukas12 gotta keep your bitch in check	0
I remember them bitches lmaoo	0
RT @Fact: Fake friends are no different than shadows, they stick around during your brightest moments, but disappear during your darkest ho&#8230;	0
@Bossman_Carl lmaooo naw nigga imma stay right in your mentions hoe	0
@LickMyWhooooop @JustDoItSlow yall playful don't come dumb hoes	0
RT @xenakix2243: Feeling the crisp fall wind spinning around me and watching the colorful leaves fall like rainbow colored raindrops slowly&#8230;	0
@kieffer_jason I said your name bitch so yes you fuck boy	0
especially since Rick and Andrea are banging each other in the comics but the bitch died already	0
RICK TOLD YALL TO GO BACK AND KILL'EM ALL! Yall niccas didn't listen, now they are chewing on Bob's leg and shit! Extra, tasty, crispy!	0
niggas get a fresh cut, snapback to match the shoes and shirt.....and don't even say waddup to the pretty bitch next to em in da bus	0
hahaha this dude on my timeline says bitch in EVERY tweet.hahaha I'm rollin at some of them lol	0
My phone is finally back on bitches! no more TextNow	0
You out there popping them pills fucking them stank hoes.. Keep it real you ain't really bout your bank roll.. You're satisfied.	0
"guys that cheat on their girlfriend are trash. 
the girls that know he has a girlfriend are also trash."	0
"Ain't shit like fucking another nigga bitch and askin her ""who pussy is this"" and she say yours lmao no bitch im stealing this pussy lol"	1
Jealous niggas usually send the hate threw the bitches	0
Political ass bitches	0
"""@DionaIrish: I hate a ""I'm pregnant"" type of bitch."""	0
@_Marzzz nigger	0
Some bitches truly ain't shit !	0
@abdullah_omar comes from a guy whose sole qualification to be CM is being the lucky sperm :-)	0
Did la mulatta just refer to herself as a darkie? @thejournalista @huny @gwarbucks @tygress	0
RT @JayAllDay612: A hoe is gonna be a hoe no matter what	0
Detroit nicca but I'm good in the A!!	0
@true_east_ trash what? http://t.co/IUdvnQCkB4	0
Iknow a couple mf that does this, there favorite line i wouldnt Do that thats Young. bitch STOPP ' YOUR young minded	0
omg this movie #schooldance is str8 up retarded, lil duval actually taller den kevin hart, n mikepps is a dayum principal	0
"RT @Basedgod_Jaspoo: ""@vintage_monroe_: Beat the pussy in so well her shit still hurting from a week ago"" &#128563;"	0
I just wanna travel the world with my bitches &#128553;	0
RT @GottaLuvLexci_: &#128557;&#128557;&#128557;&#128557;&#128557; RT @MyHips_DntLie: Tight pants and loud colors!!! You look like a fag! &#128557;	1
&#8220;@JayGorgeous: i need more beanies&#8221;just ordered two true religion ones lol	0
&#8220;@comedianjayski: My favorite time of da day HAPPY HOUR!!! #Drinkbreak&#8221;when the bad bitches come out and the ok hoes at home doing make-up	0
RT @santos_brina: I could never mess around with someone else's man, like that's just clarifying your self as a side hoe.	0
Absolutely absurd that they even had to think about that call. #joke #zebras	0
This bitch needs to get slapped @MicheleBachmann http://t.co/KNCWBPc8eZ	0
One thing I hate more than Lightskin niggas, is a Confused bitch like either you go fwm or you gon fw these niggas. &#9995;&#128564;	0
Dead af, stupid bitches still talking shit &#128514;	0
RT @KingCuh: @16stanleys @TEE_JONEZ damn cuh. alu mohe my nigga just make sure you alu polosi ho nifo &#128561;	0
A pharaohs nd his angry bird http://t.co/jMC2eR32Ka	0
@KuntIMKeesh lmao...nigga talking like he bag bitches	0
But who is me &#128129;to TALK &#128266; about the next bitch flexing &#128170; when&#9757;&#65039; I done don it before &#128588;&#128077;&#128591;	0
U serious bro?? lol RT @CheezMoeJenkinz 2-3:10am early bird special	0
Their salsa negro is awesome... @StacyMungo @Loriisright	0
RT @JAYREIDOFFICIAL: Jus know ...S/O to my nicca @im_yung_jay #BKent #MME1636 http://t.co/3XInzjnm2u	0
Slack jawed yokel husband http://t.co/VE1PWFrz9t	0
RT @1MarsB: I might be ugly but my hoes ain't trippin	0
RT @DFkinLopes: McDonald employees always rolling their eyes when you pay with coins like bitch you broke af too fuck you giving me attitud&#8230;	0
Maybe I shoulda informed my cousin of my social anxiety before taking me to this over crowded bar. On the bright side Texas has hott bitches	0
#ReasonsWeCantBeTogether if u was talkin to my nig or smashed da homies	1
RT @YatchakHannah: @aireekaTK stop crying you pussy	0
Pulled up on this coco ratchet on my way home &#128514;&#128557; @@kayysavage yes bitch	0
"before and after I started playing flappy bird ...
before: &#128522;&#127800;&#128077;&#9728;&#65039;
after: &#128545;&#128299;&#128165;&#128163;&#128293;&#128659;&#128658;"	0
RT @SwearingSport: Pirlo's one of them cunts who'd just be better at everything. He'd beat u at table tennis, shag your wife better &amp; win a&#8230;	0
"RT @andrenickatina: Bitch at MacDonalds say..""U look a lil devilish 2day homey""..Oh well bitch..I WOKE UP LIKE THIS-I WOKE UP LIKE THIS(Bey&#8230;"	0
Wassup wit all these fucc niccas	1
RT @Moniqve_: hoes be mad at you cause your nigga wanted you over her &#128564;	0
"RT @fart: i just found out that ""marehood"" is code for ""horse pussy"" #brony #mlp http://t.co/ycQTmM3lid"	0
They some bitch ass niggas	0
Lame niggas trash.	0
@JawShoeeAhhh @josecarcamo03 lmao you're on my timeline it ain't spying hoe lol	0
RT @PlMPCESS: im so fucking done with @sprint i fucking hate you guys and your insurance policy is trash and omg square the fuck up	0
@American_Pye bitch would rather fuck a poster? damn... thats cold.	0
Thee Bears are trash tho...	0
Jennifer Lawrence's nudes sooooo trash. Im still smashin though, no doubt	1
@StephyRae7 LMAO. Let's hangout this weekend hoe	0
Ain't no bitch doe	0
RT @ikesizzle: If you hatin you just need some pussy...	0
I will eat these hoes alive &#128175;&#128175;&#128175;&#128567; http://t.co/R4LW4KKfr1	0
Halloween is a hoe holiday	0
RT @FeelinYurTHROAT: Don't watch me you beta watch your bitch nigga!	1
@JustCurrieOn @Christooshifty aint nobody asked yo faggot ass for a comment i know you peeped already you gay thats what u do for a living	0
A bird just flew into my window?????? I hope he's okay &#128563;	0
&#128175; my bitch &#128079;&#128523;	0
&#8220;@iTweet4UglyPpl: &#8220;@KirbyMouf: No one wants an ugly nigga, so you've got him all to yourself. No more stressing over hoes&#8221; &lt;-&#8221; lies !	0
"""@Johnny55Perez: @white_thunduh ha well iguess I make them hoes loyal bro"" theyll never be loyal that y they hoes my nig"	0
RT @FunnyPicsDepot: pussy ass nigga http://t.co/lXONrmTQTK	1
See my nig @officialccane today somebody who understands the music like me !!	0
Corey is trash	0
RT @Neiman_MARKus: I give a shoutout to these bitches b/c they hustlas too &#128076;&#128184;&#128181;	0
&#128553;&#128557; RT @Freegeezy17: My Co worker talking about what's my twitter name Oh no hoe you could never screen shot me to the boss	0
"I found the ""boom, boom, boom, waaaaay ho"" girl. How the fuck does someone sing for 5 years and not progress at all? http://t.co/o6R9bYT5De"	0
"Hoes thnk they ""won"" when the nigga thats ridin the fence start givin them a lil attention... what u won hoe? A wishywashy ass nigga? Oh."	1
RT @_politeASSHOLE: 1) A real nigga would NEVER be hurt and crying over pussy they didn't get for two years. What kinda gay shit is that?	0
@davidam_23 yes so you could leave fag	0
"""@theaveragerocks: Hardcore way to eat Mac and cheese
1. Boil water 
2. Snort cheese powder
3. Drink boiling water 
4. Fuck bitches"""	0
"RT @ATLienZ404: ""Why did you give birth to me you bitch"" http://t.co/nMoXKm4pwX"	0
RT @SuckMy_John_Son: #VolNation bitch	0
"RT @Toyaaa_K: ""If having hoes excite you, you still a lil nigga"" &#128581;"	0
"&#8220;@BlueEyeBeaner: lesbian pussy taste like rainbow trout!&#8221;

#lezzzbehonest"	0
RT @BradThor We now know more about Twinkies and how old the earth is than what happened in #Benghazi.	0
Which one of you hoes then downloaded that JailMail app....	0
@Justin_Baez shut the fuck up faggot ass Knicks cock sucker your opinion is irrelevant fag	0
why you act like a little booshie bitch now, that's why you don't have friends hoe	0
"@gCan28 @JeremyWGR 

And then everyone bitches anyways. The guy can't win with the fans we have. We would run Revis out of here in his prime"	0
RT @phatsyeo215: these bitches ain't real. &#128514;	0
"&#8220;@CiscoAllDay: If Miley really got knocked up by Juicy J that shit is wild.... &#128563;&#8221; didn't he say ""u say no to ratchet pussy Juicy J can't"""	0
that bitch looked wierd !&#128514;	0
@Mr__Rude I fucking hate you lmao but thank you, little dick van dyke	0
Ew wtf lol&#8220;@BreesInDaCut: Lmfaooooo RT @ChickenColeman: LMFAOOOOOOOOO bitches goin gay for this? https://t.co/KAqtVVQ6gg&#8221;	0
RT @BittyTang: &#8220;@Weed_Cloudz: Us calling females hoes for dressing as bunnies and cats for Halloween didn't discourage them one bit...lol&#8221;G&#8230;	0
RT @TyNoDollaSign: If i cut all my hoes off for u &amp; we stop talkin , you owe me some new hoes &#128530; fym	0
RT @OverlyManlyMann: Every zoo is a petting zoo, if you're not a pussy.	0
who's downie like a brownie 4 brunch? Need mimosas	0
@kylegotjokes @yaaagirlllmeggx that's fucking bitches for ya! Using that pus to hook u	0
Early bird catches the worm &#128076;	0
RT @KingHorseDick: If he tell u that u got some good pussy but he never try to hit again.. what that mean?	0
"""@Frosstyy_: @h0rheyd I didn't say anything tho"" kiss me then faggot"	0
@Salondotcom @FoolishReporter I can tell from this tweet that you're a twat.	0
@SHanafin34 gotta love Tanner Country, hoes &amp; all,haha!	0
