text	problematic
Just hand them the game you zebra jack asses and save us all the trouble of watching	1
RT @lildurk_: These bitches ain't my bitches	1
@_Linsanity22 derrrrrrr, 1st of all her songs are actually good compared to the other trash, +++ shes SUCH a showman omg	0
"@LandRoverUSA Our ""Disco"" we used for disaster recovery was an awesome brownie points to how well built they are. Most extreme conditions!"	0
@bayjackson3 lol it's a crew, not actual hoes	1
RT @lifewitRy_: where these bitches at &#128555;&#128525;&#128525;&#128525; http://t.co/I8zxwKXk71	1
@NataIiaxxx @ladygaga suck on my throbbing pussy	1
I don't live for you hoes man	1
RT @nicky0472: @rickahyatt @1visionamd who better 2 b the Manchurian candidate. Think abt it we bitch abt his policy and he screams racism.&#8230;	1
Bored then a hoe! Listening to these fuck ass adults lecturing us with @__vercetti http://t.co/NyBO16RMsh	1
Friend zone ass nigguh	1
RT @elchavaloko: @_WhitePonyJr_ @saucygyro @Buckm00se so you gonna believe me,a cripple or a fuckn hippo??	1
RT @KingDrayn: @rosebeforehoes2 don't forget we gotta take out trash and need milk...and spermicidal lube	0
"@kenlypls @skeetworld_ @iAcceptNudes wrong skiny girls are for guys that want hot sex that looks good too.
Every fat bitch knows that"	1
&#8220;@MannyBDlopez: When you open your starburst candy and get 2 yellows http://t.co/F0dDbfEzB6&#8221; lmao bruh	0
"@politsoutherner @leahmeyer49 
Yeah, I'd want to shoot the son of a bitch myself. LOL"	1
"RT @walkerkpt: Prediction- ""Obama will leave the Democratic Party in shambles ""&#128563; oh gosh, I hope so &#128591;&#128079;&#128074;&#128170;&#128077;payback really is a bitch"	1
nasty hoe	1
RT @TittyFlex: Lol I don't need Halloween to dress like a ho. I know myself. Everyday is another opportunity.	1
Bust in dat bitch face I don't want sons! -- @Icewear_Vezzo	1
why do little scrawny white boys play ghetto rap music while they walk around.	1
I love these stupid holiday commercials... you thought you were going to get a car? Nope bitch you got an ugly ass sweater	1
@nCrusade @GodManiac_ come wage with us fag	1
RT @Taylor_1017: Get this bitch out of my house	1
Bad Asian bitch yea she look just like Kemora	1
This nig johnel keep falling asleep.... That's usually me lol	1
Chill with the thirst bitch my chicks right next to me! For real hoe!!	1
One time this girl asked my what my problem was, I instantly replied I love bad bitches &#128514;&#128514;	1
&#8220;@garcialaura_: @Virgilio_LLA I was heartbroken tx inniz ho. Lmao&#8221; haha naw chill, you the one laughing at vdawg	1
I'm getting sleepy and my phone is acting retarded...	0
@selina_dabbagh the song? About pollo hermanos and Heisenberg?	0
@nekolin @DestroTheNoble naaaa, just the faggots! So....I guess you wouldn't be around very long....would ya!	1
RT @BrandonTweets__: Who else remembers these bitches http://t.co/MjrypfCjPd	1
&#8220;@Erikaj00: I saw a girl scratch her private today.. What that mean?&#8221; Don't fuck her right in the pussy	1
@theshardyrebel #faggot	1
Real talk not being byes or nothin! The whole NFC south glad bag trash this year none of the teams have a chance making it to the playoffs!	0
"RT @dariusferg14: ""@VSamone: Dudes probably just think eating pussy is sucking on pussy lips &#128530;"" fse cut it out ;)"	1
@brendacoyt_3 : I got them bitches snowboarding to me &#127938;&#127935;&#10052;&#65039;&#9924;&#65039;	1
#WorldSeriesGame3 Hunter Pence is so annoying he should be a Red Sox player. Shave fool and take your Vyvanse&#9918;&#65039;&#9918;&#65039;&#128074;&#128074;#Yankees 2015!!	0
Poof. Vamoose son of a bitch	1
"RT @HuhWhatsACondom: This would never happen at a ""non-colored"" award show @BETAwards http://t.co/rUJNu1l7t8"	0
If I hold the door open for you, bitch you BETTA say thank you or imma slam the door in ya back.	1
@ALaQuannD what you laughing at hoe	1
RT @alexis_mahnal: &#128557;&#128557;@iDntWearCondoms: If I cum on your pussy don't be tryna rub it in like they do in the pornos cuz if u get pregnant tha&#8230;	1
4 stacks for the heels on my bitch feet, car seat still smellin like 10 keys.. Tell the plug that I'm lookin for a increase..	1
@KaylahPrettyMom lmao girlllaaaa I don't like em chunky anymore.&#128514;&#128514;&#128514;&#128514;&#128567;	0
@Cee_Murda94 bitch is you drunk or nah	1
@BretVonDehl @com_lowery Can I beat this bitch up?? Seriously....what a bitch	1
&#8220;@thekiddfranky: I talk to any girl who paid over 300$ for her sew in, show me u Atleast got some type of boss bitch in you lol&#8221; wth &#128557;&#128557;&#128557;	1
These hoes was just really fighting ova Some rally's tho on 30th&#128514;&#128514;	1
I salute to the hoes who kno they places... other than that bitches miss me	1
RT @_soulfulsiren: &#8220;@VizyIsIgnant: When she waives her pussy fees&gt;&gt;&gt;&gt;&#8221; bye Lawrence &#128075;	1
@JedZiggler I say it all the time same with fag and queer it's all about the context I suppose, some people are just looking to get offended	1
RT @whiteboytatted: Shout out to all you girls that wear those holy cross leggings but got a pussy thats full of sin	1
you know what they say, the early bird gets the worm. *puts gummy worms in your morning coffee*	0
I love when my friends let me use their phones to stalk the bitch that blocked me on Facebook.	1
RT @Fck_Witcho_Mans: Fuck Michigan too many wanna be thugs. If you ask me y'all pussy. I'm out this bitch next year	1
"Are you tired of the ""mock drafts""? Let's just do this: If Clowney is not the 1st pick, who thinks Round 1 becomes ""chaos""? #ShowOfHands"	0
RT @ChukaOffor: Lmaooo hoes so childish &#128557;&#128514;&#128557;&#128514; http://t.co/uSFmd01sAF	1
"RT @erikxrosa: The ones we really like , we can't get.
But if you got the one you really like then you a lucky bitch."	1
Dyke bitches kill me thinkin they really got hoes lol	1
@_icantmiss send that hoe &#128514;&#128514;	1
Flappy bird instead of studying? Sounds great.&#128527; &#128555;#flappybirdisruiningmylife	0
RT @KILLSheredon: you the nigga in high school who got shoved into lockers and thrown into trash cans @TvvitterRoasts	1
All da white folk off twitter yet? Da colored tweet at night while y'all sleep cuz you gotta woyke tomorrow.	0
@Anellesofia for some spook shit	1
Eagles fans will always be annoying faggots	1
RT @Tahrell: Now, bitches gonna think just because they're married, they're better than every female that's not. Smh	1
""" bitch who do you love """	1
@Billythathird @matt_sliwinski copy my tweet again you ginzo	0
"Jessie Andrews has the best ""girl on girl"" scenes in porn. LOVE the way she makes bitches cum."	1
Big bro moose trying slide into these hoes DM's http://t.co/eVb17DyunT	1
Bad bitches is the only thing that I like!!!!!! #BBLU this Saturday #BBLU #SuedeLounge #RICHGIRLS	1
McDonald's is hella trash to me now	0
Boy Yung thug is a fag	1
&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/mLFuCqIIFA	0
Evan Williams wit me, we find a bitch; have a minaj http://t.co/VRTG3DTNxc	1
RT @HBCUfessions: Us dykes get more play than most niggas! -FAMU	1
RT @Huntermoore: RETWEET if you fucked someone's bitch	1
Sound like a REAL NIGGA TO ME &#8220;@SankPankSimona: Keith stood under the monkey bats looking up girls skirts during recess time. Fucking creep&#8221;	1
@ambitiousBree trueee, but I can't wait til the day a bitch try me!!!!	1
@Midnight_Snacka bitches like u be proving my point, u speak on shit u know nothing about I got a fucking at studio movie grill just stfu	1
"RT @chels_phelps: Crafty bitches ""@CheatsOfLife: best way to cheat on a test http://t.co/vGneo1T1tG"""	1
Vice News interview with the Canadian Jihadi has the poem I translated f4 u as its sound track http://t.co/7gebzU4Paz http://t.co/WwL05Orih6	0
RT @fatandfly88: Bitches talking bout dey bout ta chill out on going out you bitches just saying dat cause its getting cold and u bitches d&#8230;	1
RT @Dipset_Kenn: RT @ToneThaMan55: RT @PAPER_CHAYSIN: I love money fuc a bitch I won't stress myself , and I keep my mouth closed cuz I can&#8230;	1
RT @EvanBecker513: @whattheflocka omg you're a nigger.	1
"Lmao this bitch high asf and she asked me ""Do I look high?"""	1
@b0ssladyRe go to sleep bitch	1
man kills mother of 2 after she reveals she's hiv positive after having sex...that bitch deserved it	1
These peanut butter brownies bout to give me life too! &#128523;	0
Slide in that hoe DM's like &#127938;&#127938;&#127938;	1
That bitch filthy http://t.co/PaAjZU0UM4	1
RT @prettygrl_rocky: Pussy this pussy that	1
@mikecheck_123 try this one Mikey, none of that hick shit...http://youtu.be/Thls_tMuFkc	1
Damn it be cold fo a colored man	0
Life is too fuckin short for free bird	1
&#8220;@ToriJBerman: Lover http://t.co/pJphVGW4F2&#8221;my old bitch &#128514;	1
Fight night tonight, go Cotto. Smack that pompous cunt down in front of millions. #MayweatherCotto	1
RT @abreumegan_: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a title&#8230;	1
Alex Smith wears red and yellow now so quit being psycho ex boyfriends and get over him. He's in the past	0
@frankxlz @italian_montana fuck off frank you pussy	1
Fuck a bitch flip a brick	1
RT @LosBeOnIt: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a title d&#8230;	1
@RJ_diggins86 get some sleep pussy.	1
@krispy717 @grizzboadams fucking gay faggot look at that gay ass pink shirt haha	1
Just sayin what up hoe RT @pufntrees: @202SOLE fuck i do to u bitch	1
Ayy Carlton is a ghetto school now #SwitchedAtBirth	1
Snoop with the hoes &#128514;&#128514;&#128514;	1
RT @RickyNgan: These hoes is thotful	1
Shoulda put retard mikey on AHS freakshow	1
RT @itscoleharmon_: Birth Control should be mandatory for some of you hoes	1
I wonder if that bitch dead yet	1
"RT @YungPineapple_: ""You like your lunch little boy?""

""Nah bitch look what I'm eating cause of you"" http://t.co/7cvA8grvds"	1
Left my last bitch along ain't no need for stressing &#128564;	1
"@NYRKelsMads 
You never survive in da colored hood"	0
I beg to differ on that lip bittin shit. Dis bitch bit my lip nd tried to suck my blood. Aint shit sexy about that	1
RT @GDKElijah: Ladies, if your pussy sounds like this please hit my DMs. I need you for a science project &#128064; https://t.co/XR0HgOld5m	1
That bitch is goin off off off!!!	1
Lmaoooooooo! RT @HeauxmerSimpson D'Angelo prolly nice as shit at Madden now. Lmao. Fat bitch.	1
@frankthetank215 @Jim_McCloskey Fran is a hillbilly Virginia mountain man who has pre-1800s white Anglo-Saxon beliefs #frankensteinMD #kikme	0
@trix2343 I have something that you don't bitch. Always remember that.	1
RT @JoeBudden: I told y'all... Side bitches w motives are more powerful than u think... But I'm sleep.	1
How you fucc for cash but u not a hoe ???? And how I'm going to respect u if your poccets broke ??????	1
&#8220;@305MAYOR: Bad breath ain't cute not even if you a so called bad bitch and it's usually cause by a shitty attitude&#8221; unk ain't ever lied	1
@joeylattime @Mawson38 @ameriC00N joey r u a retard its about the defense and we only allow an avg of like 10 point so u really need to	1
jackie peyton you are a fucking bitch. omg I love you though. damn thats the best shit you pulled	1
*makes a wise argument about the accelerated Warholian notion of celebrity in the era of Vine* *passing teens mock my old wrinkled balls*	1
@_TriggaPlease_ nigger hello?	1
RT @ReggieRipBam: All I ever do is fuck bitches &amp; count stacks	1
RT @BmorePocahontas: Asking his kids if they brought an apple for the teacher &#128514;&#128514;&#128514; he's such a queer	1
"""@soxdawg: RAWR!! RT @skinrubberboi: ""My"" sexy French scally. I love him! #frenchscally http://t.co/5idQ3R5Akz"" sexy scally woof woof"	0
Drinking folie a deux wine and playing fall out bird hahaha	0
@FuckTheMallcops @theharris338 @MrMooncricket @BobbyBotsods @JimTalbot1963 @UncleUnco aids fuck? Smdh u punk bitch.	1
RT @MichaelGT03: Happy birthday freshman faggots @cooopster98 @Chase123456718	1
RT @TheDrugTribe: New Years resolution: smoke more weed, make more money, fuck more bitches	1
RT @TIKOAMG: Social network got bitches heads like &#128553; http://t.co/BHMUO4x4VU	1
*karate RT @SirAsshole: Karrenchi still a bird ass bitch	1
Real Niggas and Bad bitches have 2 things in common. You're both ignorant as fuck &amp; neither of you know that you're Kings and Queens.	1
@_TheCrownedHead &#128548;&#128514;&#128514;&#128514;&#128514; bitch	1
@ImSooooMad guess who's eating cracker b without you	0
RT @TryHardAlby: @TryHardSilva @davidam_23 get downstairs you fucking pussy	1
You better watch your hoe she fuckin everybody	1
Now I'm listening to lil spook getting the good kinda sad Imma be single this fall I know you'll getting annoyed with me on your TL but aye	0
@MorbidMermaid do you work today niglet?	1
Hey. @BarackObama. Don't be like a stupid white bitch in some horror movie asks #America to hide from #ISIS behind some chainsaws. M,kay?	1
yet this nigga still checkin up on his old hoes.....	1
@Adrian1_knowsu &#9757;&#65039;no ghetto names &#128581;	0
Ion pay for pussy, because her pussy priceless.. I go fishin in it and I ain't a Pisces	1
Aerin told me to leave them lightskin boys alone. Shit bitch I DID &#9995;&#128514;	1
"@ItsMander
Is you sure you ain't colored?"	1
"""You ain't my bitch"" is my favorite response to long texts"	1
My dick, your bitch on it.	1
If them niggas pussy we douche em we clean em out	1
"RT @Jimmy_Santander: ""Deme gallo pinto con carne asadita, madurito..y...una milca, amor"""	0
#porn,#android,#iphone,#ipad,#sex,#xxx, | #Erotic | Erotic and wild tits and pussy fucking http://t.co/8HkC56j7c9	1
RT @DymondMarie1: Shoutout to your main bitch !	1
@ApevonTarskin WHAT? Smdh another bitch	1
RT @TheSeanyV: I didn't pull bitches in elementary school. My parents couldn't afford the 64-count color box with the sharpener on the back&#8230;	1
Or get they nails done RT @Che_TheYello1: Same hoes brag about niggas they fw got money but can't even get him to fill their tank up	1
never change I'll never wife ah bitch nowwww!! #bangbros	1
I like herbal tea bitches no matter if anyone else does.	1
RT @OMAdoee: I feel like mean girls are the only really really loyal ones. Lemme find me a bitch that hurt my feelings lol	1
Hey @DreamShakeSBN fans. If anyone is wondering what the yellow tab on the back of the collar for - it's for teams that have won a champion	0
